"license.number","dba.name","aka.name","facility.address","facility.city","facility.zip","risk.category","status","license.code","latitude","longitude","lat","lng"
"1823689","RITZ-CARLTON WATER TOWER","RITZ-CARLTON WATER TOWER","160 E PEARSON ST","CHICAGO",60611,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8977025809788,-87.6234619562993,NA,NA
"18237","CERES CAFE","CERES CAFE","141 W JACKSON BLVD","CHICAGO",60604,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8780256552608,-87.6320622862669,NA,NA
"1823750","JIMMY JOHN'S","JIMMY JOHN'S","200 N JEFFERSON STE1","CHICAGO",60661,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8857580177918,-87.6429219169802,NA,NA
"1823777","DUNKIN DONUTS/BASKIN ROBBINS","DUNKIN DONUTS/BASKIN ROBBINS","3481 S DR MARTIN LUTHER KING JR DR","CHICAGO",60616,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8311855102885,-87.6168209998827,NA,NA
"1823780","DUNKIN DONUTS/BASKIN ROBBINS","DUNKIN DONUTS/BASKIN ROBBINS","814 E 87TH ST","CHICAGO",60619,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.7367676430897,-87.6041748722295,NA,NA
"1823792","MCCORMICK PLACE","MCCORMICK PLACE","2301 S INDIANA AVE","CHICAGO",60616,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.8507901,-87.6217867
"1823898","SODEXHO AMERICA, LLC","SODEXHO AMERICA, LLC","525 S RACINE AVE","CHICAGO",60607,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.8749025,-87.6562416
"18241","CELLARS MARKET","CELLARS MARKET","141 W JACKSON BLVD","CHICAGO",60604,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8780256552608,-87.6320622862669,NA,NA
"18255","J & L LIQUORS INC","J & L LIQUORS INC","1801 W CHICAGO AVE","CHICAGO",60622,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.8956852,-87.6725043
"18271","PIEZANO'S LTD","PIEZANO'S LTD","2601 W 47TH ST","CHICAGO",60632,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8082490493423,-87.6893812186098,NA,NA
"18272","PIEZANO'S PIZZA & GRINDER CO","PIEZANO'S PIZZA & GRINDER CO","3059 S PULASKI RD","CHICAGO",60623,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8369759831184,-87.7242056807066,NA,NA
"18299","D'S BEEF & FRIED RICE","D'S BEEF & FRIED RICE","5451 W MADISON ST","CHICAGO",60644,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8801754595254,-87.7619622396369,NA,NA
"18313","CHOP SUEY LOH","CHOP SUEY LOH","3825 S ARCHER AVE","CHICAGO",60632,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8238829760796,-87.6880475546353,NA,NA
"18314","CONCA D'ORO BAKERY","CONCA D'ORO BAKERY","6710 N NORTHWEST HWY","CHICAGO",60631,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",42.0029364359685,-87.8166301382607,NA,NA
"18333","LOS TRES HERMANOS","LOS TRES HERMANOS","4758 S WOOD ST","CHICAGO",60609,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.806857,-87.670135
"18355","M & D VARIETY STORE","M & D VARIETY STORE","1300 W 111TH ST","CHICAGO",60643,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.6923196265895,-87.6546632113255,NA,NA
"18355","M & D VARIETY STORE","M & D VARIETY STORE","1300 W 111TH ST","CHICAGO",60643,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.6923196265895,-87.6546632113255,NA,NA
"18365","HABILITATIVE SYSTEMS INC","HABILITATIVE SYSTEMS INC","415 S KILPATRICK AVE","CHICAGO",60644,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8745318354685,-87.7424724594457,NA,NA
"18367","THUNDER FOOD & LIQUOR","THUNDER FOOD & LIQUOR","1018 E 93RD ST","CHICAGO",60619,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.726053,-87.59893
"1838","TERESA RESTAURANT /BANQUET HAL","TERESA RESTAURANT /BANQUET HAL","4745-4751 N MILWAUKEE AVE","CHICAGO",60630,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9667518032594,-87.7596072080561,NA,NA
"18392","SIMPLY ELEGANT CATERING","SIMPLY ELEGANT CATERING","328 N CARPENTER ST","CHICAGO",60607,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8876955591464,-87.653513180606,NA,NA
"18404","WALGREENS #1375","WALGREENS #1375","1200 N DEARBORN ST","CHICAGO",60610,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.904147,-87.630426
"1840645","MCDONALD'S","MCDONALD'S","6740 N CLARK ST","CHICAGO",60626,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",42.0046926406108,-87.6730356868885,NA,-87.6773956
"1840678","PERENNIAL","PERENNIAL","1800 N LINCOLN AVE","CHICAGO",60614,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9154967875225,-87.6343144071146,NA,NA
"1840733","CITGO","CITGO","5901 S ASHLAND AVE","CHICAGO",60636,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.7866577598914,-87.6642458654684,NA,NA
"1840763","MR GYROS","MR GYROS","3649 W DIVISION ST","CHICAGO",60651,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9026284040071,-87.7184781381121,NA,NA
"1840781","DUNKIN' DONUTS","DUNKIN' DONUTS","406 S MICHIGAN AVE","CHICAGO",60605,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.876799795711,-87.6244323348753,NA,NA
"1840837","LM LE RESTAURANT","LM","4539 N LINCOLN AVE","CHICAGO",60625,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9642723556727,-87.6855425657075,NA,NA
"1840862","LA CHOZA MEXICAN GRILL","LA CHOZA MEXICAN GRILL","7022 N CLARK ST","CHICAGO",60626,"Risk 1 (High)","Active","1006-FOOD RETAIL",42.0096979804888,-87.6742743248483,NA,NA
"1840958","EL SOLAZO","EL SOLAZO","5600 S PULASKI RD","CHICAGO",60629,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7913494237252,-87.7232553229689,NA,NA
"1840964","RICH'S FOOD MART","RICH'S FOOD MART","3240 E 91ST ST","CHICAGO",60617,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.730434,-87.54532
"1840986","PANERA BREAD","PANERA BREAD","635 N FAIRBANKS CT","CHICAGO",60611,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8936612895258,-87.6201301547457,NA,NA
"1841004","7-ELEVEN","7-ELEVEN","5320 N CUMBERLAND AVE","CHICAGO",60656,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9762654513127,-87.8367659910519,NA,NA
"1841043","REGGIE'S BAR & GRILL","REGGIE'S BAR & GRILL","2105 S STATE ST","CHICAGO",60616,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8540637690095,-87.6269605360631,NA,NA
"1841048","REGGIES","REGGIES","2109 S STATE ST","CHICAGO",60616,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8539454999452,-87.6269592654696,NA,NA
"1841156","FAST SUPER BURITTO","FAST SUPER BURITTO","1924 W IRVING PARK RD","CHICAGO",60613,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9542847550403,-87.6773557509826,NA,NA
"1841170","LA FUENTE BANQUET HALL","LA FUENTE BANQUET HALL","2514 W 51ST ST","CHICAGO",60632,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8012108934857,-87.6873861765234,NA,NA
"1841223","PIATTO PRONTO","PIATTO PRONTO","5624 N CLARK ST","CHICAGO",60660,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9842610445585,-87.6690728767967,NA,NA
"1841225","FAIR PRICE MART","FAIR PRICE MART","2354 W TOUHY AVE","CHICAGO",60645,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,42.0122859,-87.6895808
"1841238","HABIBI RESTAURANT & CUISINE, INC.","HABIBI RESTAURANT & CUISINE","1225-27 W DEVON AVE","CHICAGO",60660,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9980660603611,-87.6616783394689,NA,NA
"1841250","MAGIC GRILL INC.","MAGIC GRILL","3336 1/2 W LAWRENCE AVE","CHICAGO",60625,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9685220069332,-87.7123795049735,NA,NA
"1841264","SHREE RUNG ROSCOE INC.","DUNKIN DONUTS","3359 N HARLEM AVE","CHICAGO",60634,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9414631513462,-87.8067227863533,NA,NA
"1841292","THE LIFE STORE,CORP","THE LIFE STORE,CORP","1639 E 87TH ST","CHICAGO",60617,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.736678,-87.58358
"1841298","BABA PITA","BABA PITA","1032 W LAKE ST","CHICAGO",60607,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8856720309546,-87.6533667906348,NA,NA
"1841299","CAPITAL ONE 360",NA,"21 E CHESTNUT ST","CHICAGO",60611,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8982270950182,-87.6273107827617,NA,NA
"1841301","KOHAN JAPANESE RESTAURANT","KOHAN JAPANESE RESTAURANT","730-732 W MAXWELL ST","CHICAGO",60607,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8649015722749,-87.6462922905352,NA,NA
"1841401","Chartwells @ Kennedy King College ARTIUM CAFE","Chartwells @ Kennedy King College ARTIUM CAFE","6343 S HALSTED ST","CHICAGO",60621,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7784729429935,-87.6446083793462,NA,-87.6773956
"1841435","SUBWAY","SUBWAY","11629 S HALSTED ST","CHICAGO",60628,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.683002486274,-87.6419364528893,NA,NA
"1841476","MAGIC ONE, INC.","MAGIC ONE, INC.","1467 E 53RD ST","CHICAGO",60615,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.7995062,-87.5893141
"1841484","THE CHATTER BOX","THE CHATTER BOX","100 E ERIE ST","CHICAGO",60611,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.894228848999,-87.6253847589957,NA,NA
"1841496","POTBELLY SANDWICH WORKS","POTBELLY SANDWICH WORKS","924 W BELMONT AVE","CHICAGO",60657,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9400445070471,-87.6525392610857,NA,NA
"1841498","HAIRE'S GULF SHRIMP","HAIRE'S GULF SHRIMP","8112 S VINCENNES AVE","CHICAGO",60620,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.7467335558549,-87.6354206668408,NA,NA
"1841515","REZA'S RESTAURANT","REZA'S RESTAURANT","5238 N CLARK ST","CHICAGO",60640,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.9773895366619,-87.6685227975268,NA,NA
"1841558","SANTINO'S PIZZA","SANTINO'S PIZZA","3303 W 111TH ST","CHICAGO",60655,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.691247,-87.703514
"18416","WALGREEN CO. #1173","WALGREEN CO. #1173","1520 W FULLERTON AVE","CHICAGO",60614,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.9252823143553,-87.6666170775352,NA,-87.6773956
"1841674","RON'S GRILL ETC","RON'S GRILL","4859 N MILWAUKEE AVE","CHICAGO",60630,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9693942217583,-87.761887172396,NA,NA
"1841808","JESSICA'S BAKERY NO 2 INC","JESSICA'S BAKERY NO 2 INC","7015 S PULASKI RD","CHICAGO",60629,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.7653983704269,-87.7222867526652,NA,NA
"1841827","WAFI FOOD INC.","WAFI FOOD INC.","958 W 73RD ST","CHICAGO",60621,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.7616455,-87.6489441
"1841897","CHINATOWN BUFFET","CHINATOWN BUFFET","5030-5050 S KEDZIE AVE","CHICAGO",60632,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8016700348317,-87.7039383619195,NA,NA
"18419","WALGREENS #162","WALGREENS #162","1554 E 55TH ST","CHICAGO",60615,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.7952973181401,-87.587822555467,NA,NA
"1841985","A.P. DELI RESTAURANT GROUP, INC.","A.P. DELI RESTAURANT GROUP, INC.","10758 S MICHIGAN AVE","CHICAGO",60628,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.6981699973446,-87.621024196753,NA,NA
"1842053","PLATINUM GRILL FAST FOOD","PLATINUM GRILL FAST FOOD","7600 S EXCHANGE AVE","CHICAGO",60649,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.7568426,-87.5581977
"1842214","SODEXHO AMERICA, LLC / KATE KELLOGG","WIEBOLDT HALL CAFE","340 E SUPERIOR ST","CHICAGO",60611,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8959359211323,-87.6188728905269,NA,-87.6773956
"18423","WALGREENS #249","WALGREENS","1601 N WELLS ST","CHICAGO",60614,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.9112004703548,-87.6345650614673,NA,NA
"1842335","RYBA'S FUDGE SHOP","RYBA'S FUDGE SHOPS MACKINAC ISLAND, MICHIGAN-SOUTH","2301 S DR MARTIN LUTHER KING JR DR","CHICAGO",60616,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8511998365781,-87.6188194842114,NA,NA
"1842357","JAZMIN GROCERY","JAZMIN GROCERY","2000 W 23RD ST","CHICAGO",60608,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.8506209,-87.67597
"1842394","SWEET SIGNATURE, INC.","SWEET SIGNATURE, INC.","1956 W MONTROSE AVE","CHICAGO",60613,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.9614732,-87.6780837
"1842450","SAVE A LOT","SAVE A LOT","3418 S HALSTED ST","CHICAGO",60608,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8321436051392,-87.646283964173,NA,NA
"1842488","GORDO'S MARKET, INC.","GORDO'S MARKET, INC.","2200 N KARLOV AVE","CHICAGO",60639,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",NA,NA,41.920927,-87.729452
"1842575","DUNKIN DONUTS","DUNKIN DONUTS","27 E LAKE ST","CHICAGO",60601,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.885642587591,-87.6269300245623,NA,NA
"1842592","7-ELEVEN #33705","7-ELEVEN #33705","216 W JACKSON BLVD","CHICAGO",60606,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8782232415181,-87.6342473795109,NA,-87.6773956
"1842639","CARLITO'S WAY PIZZA","CARLITO'S WAY PIZZA","964 W 31ST ST","CHICAGO",60608,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8380891038443,-87.6512946073895,NA,NA
"1842734","LIVEEN 1 GROCERY STORE","LIVEEN 1 GROCERY STORE","6658 N CLARK ST","CHICAGO",60626,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,42.0034195,-87.6724465
"1842761","PHO'S THAI CUISINE","PHO'S THAI CUISINE","3332 N LINCOLN AVE","CHICAGO",60657,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9425059217998,-87.6707977690331,NA,NA
"1842767","FOLKLORE","FOLKLORE","2100-2102 W DIVISION ST","CHICAGO",60622,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9032545150184,-87.6798250453467,NA,NA
"1842806","POPS ITALIAN BEEF ON KEDZIE","POPS ITALIAN BEEF ON KEDZIE","10337 S KEDZIE AVE","CHICAGO",60655,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7050324842898,-87.7011601257365,NA,NA
"1842823","MON LUNG CHOP SUEY","MON LUNG CHOP SUEY","1009 N ASHLAND AVE","CHICAGO",60622,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9000074995396,-87.6672538224816,NA,NA
"1842835","IZALCO RESTAURANT","IZALCO RESTAURANT","4377 W 26TH ST","CHICAGO",60623,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8440059000541,-87.7340464939846,NA,NA
"1842843","TRATTORIA ISABELLA","TRATTORIA ISABELLA","217 N JEFFERSON ST","CHICAGO",60661,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8862936678672,-87.642643920642,NA,-87.6773956
"1842873","SURF CITY SQUEEZE","SURF CITY SQUEEZE","444 W JACKSON BLVD","CHICAGO",60606,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8781553770481,-87.6394999562816,NA,NA
"1842888","MORRISON MANAGEMENT SPECIALISTS","FRESH MARKET AT FAIRBANKS","250 E SUPERIOR ST","CHICAGO",60611,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8958981573956,-87.6207729130929,NA,NA
"18429","WALGREENS #1147","WALGREENS #1147","2317 N CLARK ST","CHICAGO",60614,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.9242920570662,-87.6395189237073,NA,NA
"18432","WALGREENS #115","WALGREENS #115","2649 E 79TH ST","CHICAGO",60649,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.7517963,-87.5594512
"1843200","STARBUCKS COFFEE #10506","STARBUCKS COFFEE #10506","2577 N ELSTON AVE","CHICAGO",60647,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9284879952905,-87.682232445876,NA,NA
"1843203","STARBUCKS COFFEE #13319","STARBUCKS COFFEE #13319","200 W MADISON ST","CHICAGO",60606,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8820549899748,-87.6338999011628,NA,NA
"1843205","STARBUCKS COFFEE #13468","STARBUCKS COFFEE #13468","1 E DELAWARE PL","CHICAGO",60611,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.8989135,-87.6279764
"1843207","STARBUCKS COFFEE #13710","STARBUCKS","30 W ERIE ST","CHICAGO",60654,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8941654142628,-87.6293890277778,NA,-87.6773956
"1843286","ARAMARK REFRESHMENT SERVICES, LLC","ARAMARK REFRESHMENT SERVICES, LLC","2200 BERNICE RD","LANSING",60438,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.9513074,-87.6884824
"1843355","THE WAREHOUSE","THE WAREHOUSE","538 W 119TH ST","CHICAGO",60628,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.6779860017284,-87.6362008551343,NA,NA
"18435","WALGREENS #215","WALGREENS #215","3045 W 26TH ST","CHICAGO",60623,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.844469252871,-87.7019302144728,NA,NA
"1843586","SUBWAY","SUBWAY","3538 E 118TH ST","CHICAGO",60617,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.6810538789219,-87.5373891402348,NA,NA
"1843593","TAQUERIA EL SENOR SOMBRERO","TAQUERIA EL SENOR SOMBRERO","3452 S WESTERN AVE","CHICAGO",60608,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.830522,-87.68545
"1843596","J & J VARIETY DOLLAR STORE","J & J VARIETY DOLLAR STORE","10333 S HALSTED ST","CHICAGO",60628,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.7060012,-87.6424714
"1843714","TAKE-A-PIC","TAKE-A-PIC","306 S KOSTNER AVE","CHICAGO",60624,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.876676,-87.735641
"1843726","BISTRO GRAND","BISTRO GRAND","2362-2364 N NEVA AVE","CHICAGO",60707,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.922875152334,-87.8045333301042,NA,-87.6773956
"1843730","KING KONG CHINESE FOOD","KING KONG CHINESE FOOD","1544 W 69TH ST","CHICAGO",60636,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7686700098131,-87.6632631928325,NA,NA
"1843758","NAD FOOD MART, INC.","NAD FOOD MART, INC.","3555 W ROOSEVELT RD","CHICAGO",60624,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.865986,-87.715155
"1843771","SPRING HILL SUITES","SPRING HILL SUITES","410 N DEARBORN ST","CHICAGO",60654,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8896342528783,-87.6297442998624,NA,NA
"1843822","CHARTWELLS","ILLINOIS COLLEGE OF OPTOMETRY CAFETERIA","3241 S MICHIGAN AVE","CHICAGO",60616,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8352821552359,-87.6232011967584,NA,NA
"1843881","SUZI'S TEA & CAFE","SUZI'S TEA & CAFE","2965 N LINCOLN AVE","CHICAGO",60657,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.935888,-87.66292
"1843951","HOLZKOPF'S MEAT MARKET ON BROADWAY, LLC","HOLZKOPF'S MEAT MARKET ON BROADWAY, LLC","6155 N BROADWAY","CHICAGO",60660,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9939131384287,-87.6602405054021,NA,NA
"1844036","CAFE PRIVO","CAFE PRIVO","856 N ASHLAND AVE","CHICAGO",60622,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.897701,-87.667681
"1844066","AMERICAN GIRL PLACE","AMERICAN GIRL PLACE","845 N MICHIGAN AVE","CHICAGO",60611,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8980799205033,-87.6239457056618,NA,-87.6773956
"1844118","Little Branch Cafe Inc.","Little Branch Cafe","1251 S Praire AVE","CHICAGO",60605,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8659310367197,-87.621494195204,NA,NA
"1844120","LA PLENA RESTAURANT","LA PLENA RESTAURANT","2617 W DIVISION ST","CHICAGO",60622,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.90285201232,-87.692685424628,NA,NA
"1844144","SUNVIEW GROCERY & PRODUCE, INC.","SUNVIEW GROCERY & PRODUCE, INC.","6110 W 63RD ST","CHICAGO",60638,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7779153185307,-87.7744623742247,NA,NA
"1844187","AT THE CORNER","AT THE CORNER","4002 W CHICAGO AVE","CHICAGO",60651,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.8953678,-87.7261717
"1844219","CAFE WICKED","CAFE WICKED","2151 W ARMITAGE AVE","CHICAGO",60647,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.9175544,-87.6823465
"1844220","MY HOUSE","MY HOUSE","3304 W FULLERTON AVE","CHICAGO",60647,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",NA,NA,41.9247432,-87.7110718
"1844241","THALIA SPICE ASIAN FUSHION BISTRO","THALIA SPICE ASIAN FUSHION BISTRO","833 W CHICAGO AVE","CHICAGO",60622,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8962655099887,-87.6489619254971,NA,NA
"1844280","MINI BAR","MINI BAR","3339-3341 N HALSTED ST","CHICAGO",60657,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9429444174489,-87.6492141781926,NA,-87.6773956
"1844283","AMAZING EDIBLES","AMAZING EDIBLES","2419 W 14TH ST","CHICAGO",60608,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.862873321322,-87.6866346389056,NA,NA
"1844293","FLYING CHICKEN","FLYING CHICKEN","3402 W MONTROSE AVE","CHICAGO",60618,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.961237630038,-87.7132843803381,NA,NA
"1844305","CYBO CAFE","CYBO CAFE","5501 N LINCOLN AVE","CHICAGO",60625,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.981478,-87.692508
"1844326","24SEVEN","24SEVEN","5659 W DIVERSEY AVE","CHICAGO",60639,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.931227,-87.7684768
"1844352","GATEWAY NEWSTAND","GATEWAY NEWSTAND","33 N DEARBORN ST","CHICAGO",60602,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.8828062266177,-87.6292814956831,NA,NA
"18444","WALGREENS #259","WALGREENS #259","3358 N WESTERN AVE","CHICAGO",60618,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.942964858797,-87.6883214701959,NA,NA
"1844405","ASHLEY W OTIS","ASHLEY W OTIS","1469 E 67TH ST","CHICAGO",60637,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.7732763,-87.5890281
"1844410","NEW LITTLE CHINA","NEW LITTLE CHINA","1737 E 95TH ST","CHICAGO",60617,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7222850308354,-87.5810716659551,NA,-87.6773956
"1844415","TASTY PLACE","TASTY PLACE","2306 S WENTWORTH AVE","CHICAGO",60616,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8507476884057,-87.6321153569279,NA,NA
"1844429","ROYAL PIZZA & FAST FOOD","ROYAL PIZZA & FAST FOOD","2658 W DEVON AVE","CHICAGO",60659,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.9978817,-87.6969481
"1844663","KWEI LIN CARRY-OUT","KWEI LIN CARRY-OUT","2057 E 95TH ST","CHICAGO",60617,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7223844359862,-87.5733302660471,NA,NA
"18447","WALGREENS #232","WALGREENS #232","3405 S DR MARTIN LUTHER KING JR DR","CHICAGO",60616,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.8326245047175,-87.616841095915,NA,NA
"1844769","BUMP & GRIND CAFE","BUMP & GRIND CAFE","2234 W TAYLOR ST","CHICAGO",60612,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",NA,NA,41.8692526,-87.6825943
"1844783","TEDDY'S GRILL","TEDDY'S GRILL","3847 S MORGAN ST","CHICAGO",60609,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.824150363651,-87.6506580321786,NA,NA
"1844787","LOU MALNATIS PIZZERIA","LOU MALNATIS PIZZERIA","1520 N DAMEN AVE","CHICAGO",60622,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9089214002833,-87.6775677955234,NA,NA
"1844846","7-ELEVEN #33920A","7-ELEVEN #33920A","3152 W 111TH ST","CHICAGO",60655,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.6916807485625,-87.7005161745232,NA,-87.6773956
"1845005","DRAGON WOK CORPORATION","DRAGON WOK CORPORATION","1877 S KEDZIE AVE","CHICAGO",60623,"Risk 3 (Low)","Active","1006-FOOD RETAIL",NA,NA,41.855571,-87.705061
"1845101","PETE BOY'S","PETE BOY'S","6900 S WESTERN AVE","CHICAGO",60636,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.76823847692,-87.6834869570898,NA,NA
"1845104","CAFE CART","CAFE CART","345 E SUPERIOR ST","CHICAGO",60611,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8957188218313,-87.6187314301546,NA,NA
"1845166","CHILI'S GRILL & BAR","CHILI'S GRILL & BAR","2 E ONTARIO ST","CHICAGO",60611,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8933831440317,-87.6280537048416,NA,NA
"1845193","REESE'S LOUNGE","REESE'S LOUNGE","1827 W 87TH ST","CHICAGO",60620,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.7356003588829,-87.6690767799178,NA,NA
